country	detected	healed	deceased	date
Trinidad und Tobago	115	41	8	23.04.20
Französisch-Guyana	107	84	1	23.04.20
Liberia	101	20	8	23.04.20
Aruba	100	68	2	23.04.20
Bermuda	99	39	5	23.04.20
Monaco	94	27	3	23.04.20
Malediven	94	16	-	23.04.20
Togo	88	59	6	23.04.20
Äquatorialguinea	84	7	1	23.04.20
Kap Verde	82	1	1	23.04.20
Liechtenstein	81	55	1	23.04.20
Barbados	76	27	6	23.04.20
Sambia	76	37	3	23.04.20
Sint Maarten	73	22	12	23.04.20
Bahamas	70	12	9	23.04.20
Guyana	67	9	7	23.04.20
Cayman-Inseln	66	7	1	23.04.20
Sierra Leone	64	10	1	23.04.20
Uganda	63	46	-	23.04.20
Haiti	62	2	4	23.04.20
Libyen	60	15	1	23.04.20
Französisch Polynesien	57	36	-	23.04.20
Benin	54	27	1	23.04.20
Amerikanische Jungferninseln	54	-	3	23.04.20
Guinea-Bissau	50	3	-	23.04.20
Nepal	47	9	-	23.04.20
Macau	45	27	-	23.04.20
Syrien	42	6	3	23.04.20
Mosambik	41	8	-	23.04.20
Eritrea	39	6	-	23.04.20
Saint Martin	38	19	2	23.04.20
Mongolei	35	8	-	23.04.20
Tschad	33	8	-	23.04.20
Malawi	33	3	3	23.04.20
Eswatini	31	8	1	23.04.20
Simbabwe	28	2	4	23.04.20
Angola	25	6	2	23.04.20
Antigua und Barbuda	24	10	3	23.04.20
Osttimor	23	1	-	23.04.20
Botswana	22	-	1	23.04.20
Laos	19	4	-	23.04.20
Belize	18	5	2	23.04.20
Fidschi	18	8	-	23.04.20
Neukaledonien	18	17	-	23.04.20
Dominica	16	9	-	23.04.20
Namibia	16	7	-	23.04.20
Grenada	15	6	-	23.04.20
St Lucia	15	15	-	23.04.20
St Kitts und Nevis	15	1	-	23.04.20
Zentralafrikanische Republik	14	10	-	23.04.20
Curaçao	14	11	1	23.04.20
Nördliche Marianen	14	-	2	23.04.20
St Vincent und die Grenadinen	13	3	-	23.04.20
Falklandinseln (Malwinen)	12	11	-	23.04.20
Grönland	11	11	-	23.04.20
Montserrat	11	2	-	23.04.20
Nicaragua	11	7	3	23.04.20
Seychellen	11	6	-	23.04.20
Turks- und Caicosinseln	11	4	1	23.04.20
Burundi	11	4	1	23.04.20
Gambia	10	2	1	23.04.20
Suriname	10	6	1	23.04.20
Vatikan	9	2	-	23.04.20
Papua-Neuguinea	8	-	-	23.04.20
Bhutan	7	3	-	23.04.20
Mauretanien	7	6	1	23.04.20
Saint Barthélemy	6	6	-	23.04.20
Westsahara	6	5	-	23.04.20
Britische Jungferninseln	5	3	1	23.04.20
"Bonaire, Sint Eustatius und Saba"	5	-	-	23.04.20
Südsudan	4	-	-	23.04.20
São Tomé und Príncipe	4	-	-	23.04.20
Anguilla	3	1	-	23.04.20
Saint-Pierre und Miquelon	1	-	-	23.04.20
Jemen	1	-	-	23.04.20
USA	888889	96677	50927	24.04.20
Spanien	219764	92355	22524	24.04.20
Italien	192994	60498	25969	24.04.20
Deutschland	154545	106800	5723	24.04.20
Großbritannien	143464	-	19506	24.04.20
Frankreich	122577	43493	22245	24.04.20
Türkei	104912	21737	2600	24.04.20
Iran	88194	66599	5574	24.04.20
China	82805	77272	4632	24.04.20
Russland	68622	5568	615	24.04.20
Brasilien	52995	26573	3670	24.04.20
Kanada	44526	15479	2385	24.04.20
Belgien	44293	10122	6679	24.04.20
Niederlande	36535	-	4289	24.04.20
Schweiz	28677	21000	1589	24.04.20
Indien	24447	5496	780	24.04.20
Portugal	22797	1228	854	24.04.20
Ecuador	22719	1366	576	24.04.20
Peru	21648	7496	634	24.04.20
Irland	18184	9233	1014	24.04.20
Schweden	17567	550	2152	24.04.20
Saudiarabien	15102	2049	127	24.04.20
Österreich	15071	11872	530	24.04.20
Israel	15058	6003	194	24.04.20
Japan	12368	1494	328	24.04.20
Chile	12306	6327	174	24.04.20
Singapur	12075	924	12	24.04.20
Pakistan	11940	2755	253	24.04.20
Mexiko	11633	2627	1069	24.04.20
Polen	10892	1944	494	24.04.20
Südkorea	10708	8501	240	24.04.20
Rumänien	10417	2817	567	24.04.20
Vereinigte Arabische Emirate	9281	1760	64	24.04.20
Belarus	8773	1120	63	24.04.20
Katar	8525	809	10	24.04.20
Indonesien	8211	1002	689	24.04.20
Dänemark	8210	5526	403	24.04.20
Ukraine	7647	601	193	24.04.20
Norwegen	7444	32	199	24.04.20
Tschechien	7236	2371	214	24.04.20
Philippinen	7192	762	477	24.04.20
Australien	6661	4124	75	24.04.20
Serbien	6630	870	125	24.04.20
Dominikanische Republik	5749	763	267	24.04.20
Malaysia	5691	3663	96	24.04.20
Panama	5166	271	146	24.04.20
Bangladesch	4689	112	131	24.04.20
Kolumbien	4561	927	215	24.04.20
Finnland	4395	2500	177	24.04.20
Südafrika	4220	1473	79	24.04.20
Ägypten	4092	1075	294	24.04.20
Marokko	3758	486	158	24.04.20
Luxemburg	3695	3007	85	24.04.20
Argentinien	3435	976	167	24.04.20
Algerien	3127	1408	415	24.04.20
Moldawien	3110	755	84	24.04.20
Thailand	2854	2490	50	24.04.20
Kuwait	2614	613	15	24.04.20
Bahrain	2506	1113	8	24.04.20
Griechenland	2490	577	130	24.04.20
Kasachstan	2416	604	25	24.04.20
Ungarn	2383	401	250	24.04.20
Kroatien	2009	982	51	24.04.20
Usbekistan	1804	621	8	24.04.20
Oman	1790	325	10	24.04.20
Island	1789	1542	10	24.04.20
Irak	1708	1204	86	24.04.20
Estland	1605	206	46	24.04.20
Armenien	1596	728	27	24.04.20
Aserbaidschan	1592	1013	21	24.04.20
Neuseeland	1456	1095	17	24.04.20
Kamerun	1430	668	43	24.04.20
Bosnien und Herzegowina	1421	538	55	24.04.20
Litauen	1410	430	40	24.04.20
Slowenien	1373	211	80	24.04.20
Slowakei	1360	355	17	24.04.20
Afghanistan	1351	188	43	24.04.20
Nordmazedonien	1326	337	57	24.04.20
Kuba	1285	416	49	24.04.20
Ghana	1279	134	10	24.04.20
Puerto Rico	1276	-	77	24.04.20
Bulgarien	1188	193	54	24.04.20
Hong Kong	1035	725	4	24.04.20
Elfenbeinküste	1004	359	14	24.04.20
Dschibuti	999	330	2	24.04.20
Nigeria	981	197	31	24.04.20
Tunesien	918	190	38	24.04.20
Kreuzfahrtschiffe	873	645	19	24.04.20
Guinea	862	170	6	24.04.20
Zypern	804	98	14	24.04.20
Lettland	784	267	12	24.04.20
Andorra	731	333	40	24.04.20
Bolivien	703	44	43	24.04.20
Libanon	696	140	22	24.04.20
Costa Rica	686	196	6	24.04.20
Albanien	678	394	27	24.04.20
Niger	671	256	24	24.04.20
Kirgisistan	656	322	8	24.04.20
Burkina Faso	616	410	41	24.04.20
Honduras	562	50	47	24.04.20
Uruguay	557	354	12	24.04.20
Senegal	545	262	7	24.04.20
Kanalinseln	523	295	34	24.04.20
San Marino	513	64	40	24.04.20
Kosovo	510	93	12	24.04.20
Palästinensische Autonomiegebiete	484	92	4	24.04.20
Malta	447	223	3	24.04.20
Georgien	444	132	5	24.04.20
Jordanien	441	326	7	24.04.20
Taiwan	428	264	6	24.04.20
Sri Lanka	417	109	7	24.04.20
Réunion	412	238	-	24.04.20
Demokratische Republik Kongo	394	48	25	24.04.20
Guatemala	384	30	11	24.04.20
Mayotte	354	144	4	24.04.20
Kenia	336	94	14	24.04.20
Mauritius	331	285	9	24.04.20
Somalia	328	8	16	24.04.20
Montenegro	319	123	6	24.04.20
Venezuela	318	132	10	24.04.20
Mali	309	77	21	24.04.20
Isle of Man	308	230	18	24.04.20
Tansania	284	48	10	24.04.20
Vietnam	270	225	-	24.04.20
El Salvador	261	72	8	24.04.20
Jamaika	257	28	6	24.04.20
Paraguay	220	70	9	24.04.20
Äquatorialguinea	214	7	1	24.04.20
Färöer	187	178	-	24.04.20
Republik Kongo	186	16	6	24.04.20
Sudan	174	14	16	24.04.20
Gabon	172	26	3	24.04.20
Martinique	170	77	14	24.04.20
Ruanda	154	87	-	24.04.20
Guadeloupe	149	82	12	24.04.20
Myanmar	144	9	5	24.04.20
Guam	139	-	5	24.04.20
Brunei	138	120	1	24.04.20
Gibraltar	133	129	-	24.04.20
Kambodscha	122	110	-	24.04.20
Madagaskar	122	61	-	24.04.20
Äthiopien	117	25	3	24.04.20
Liberia	117	25	8	24.04.20
Malediven	116	16	-	24.04.20
Trinidad und Tobago	115	48	8	24.04.20
Französisch-Guyana	107	84	1	24.04.20
Aruba	100	68	2	24.04.20
Bermuda	99	39	5	24.04.20
Monaco	94	41	4	24.04.20
Togo	90	59	6	24.04.20
Kap Verde	88	1	1	24.04.20
Sambia	84	37	3	24.04.20
Sierra Leone	82	10	2	24.04.20
Liechtenstein	81	55	1	24.04.20
Barbados	76	30	6	24.04.20
Uganda	74	46	-	24.04.20
Guyana	73	12	7	24.04.20
Sint Maarten	73	22	12	24.04.20
Bahamas	72	14	11	24.04.20
Haiti	72	2	5	24.04.20
Cayman-Inseln	66	7	1	24.04.20
Mosambik	65	12	-	24.04.20
Libyen	60	18	2	24.04.20
Französisch Polynesien	57	36	-	24.04.20
Benin	54	27	1	24.04.20
Amerikanische Jungferninseln	54	-	3	24.04.20
Guinea-Bissau	50	3	-	24.04.20
Nepal	49	10	-	24.04.20
Macau	45	27	-	24.04.20
Syrien	42	6	3	24.04.20
Tschad	40	8	-	24.04.20
Eritrea	39	11	-	24.04.20
Saint Martin	38	20	2	24.04.20
Mongolei	36	9	-	24.04.20
Eswatini	36	10	1	24.04.20
Malawi	33	3	3	24.04.20
Simbabwe	29	2	4	24.04.20
Angola	25	6	2	24.04.20
Antigua und Barbuda	24	10	3	24.04.20
Osttimor	23	1	-	24.04.20
Botswana	22	-	1	24.04.20
Laos	19	4	-	24.04.20
Belize	18	5	2	24.04.20
Fidschi	18	10	-	24.04.20
Neukaledonien	18	17	-	24.04.20
Zentralafrikanische Republik	16	10	-	24.04.20
Dominica	16	9	-	24.04.20
Namibia	16	7	-	24.04.20
Grenada	15	7	-	24.04.20
St Lucia	15	15	-	24.04.20
St Kitts und Nevis	15	2	-	24.04.20
Curaçao	14	11	1	24.04.20
St Vincent und die Grenadinen	14	5	-	24.04.20
Nördliche Marianen	14	-	2	24.04.20
Falklandinseln (Malwinen)	12	11	-	24.04.20
Grönland	11	11	-	24.04.20
Montserrat	11	2	-	24.04.20
Nicaragua	11	7	3	24.04.20
Seychellen	11	6	-	24.04.20
Turks- und Caicosinseln	11	4	1	24.04.20
Burundi	11	4	1	24.04.20
Gambia	10	2	1	24.04.20
Suriname	10	6	1	24.04.20
Vatikan	9	2	-	24.04.20
Papua-Neuguinea	8	-	-	24.04.20
Bhutan	7	3	-	24.04.20
Mauretanien	7	6	1	24.04.20
Saint Barthélemy	6	6	-	24.04.20
Westsahara	6	5	-	24.04.20
Britische Jungferninseln	5	3	1	24.04.20
Südsudan	5	-	-	24.04.20
"Bonaire, Sint Eustatius und Saba"	5	-	-	24.04.20
São Tomé und Príncipe	4	-	-	24.04.20
Anguilla	3	1	-	24.04.20
Saint-Pierre und Miquelon	1	-	-	24.04.20
Jemen	1	1	-	24.04.20
USA	931382	99771	53295	25.04.20
Spanien	223759	95708	22902	25.04.20
Italien	195351	63120	26384	25.04.20
Deutschland	156126	109800	5846	25.04.20
Großbritannien	148377	-	20319	25.04.20
Frankreich	124114	44594	22614	25.04.20
Türkei	107773	25582	2706	25.04.20
Iran	89328	68193	5650	25.04.20
China	82819	77358	4632	25.04.20
Russland	74588	6250	681	25.04.20
Brasilien	58616	27655	4016	25.04.20
Kanada	45445	16013	2541	25.04.20
Belgien	45325	10417	6917	25.04.20
Niederlande	37190	-	4409	25.04.20
Schweiz	28894	21300	1599	25.04.20
Indien	26283	5939	825	25.04.20
Peru	25331	7797	700	25.04.20
Portugal	23392	1277	880	25.04.20
Ecuador	22719	1366	576	25.04.20
Irland	18561	9233	1063	25.04.20
Schweden	18177	1005	2192	25.04.20
Saudiarabien	16299	2215	136	25.04.20
Israel	15298	6435	199	25.04.20
Österreich	15148	12103	536	25.04.20
Mexiko	12872	7149	1221	25.04.20
Chile	12858	6746	181	25.04.20
Japan	12829	1530	345	25.04.20
Singapur	12693	1002	12	25.04.20
Pakistan	12644	2755	268	25.04.20
Polen	11273	2126	524	25.04.20
Südkorea	10718	8635	240	25.04.20
Rumänien	10635	2890	601	25.04.20
Vereinigte Arabische Emirate	9813	1887	71	25.04.20
Belarus	9590	1573	67	25.04.20
Katar	9358	929	10	25.04.20
Indonesien	8607	1042	720	25.04.20
Dänemark	8445	5669	418	25.04.20
Ukraine	8125	782	201	25.04.20
Norwegen	7493	32	201	25.04.20
Tschechien	7333	2453	218	25.04.20
Philippinen	7294	792	494	25.04.20
Australien	6677	4124	79	25.04.20
Serbien	6630	870	125	25.04.20
Dominikanische Republik	5926	822	273	25.04.20
Malaysia	5742	3762	98	25.04.20
Panama	5338	319	154	25.04.20
Bangladesch	4998	113	140	25.04.20
Kolumbien	4881	1003	225	25.04.20
Finnland	4475	2500	186	25.04.20
Südafrika	4361	1473	86	25.04.20
Ägypten	4319	1114	307	25.04.20
Marokko	3897	537	159	25.04.20
Luxemburg	3711	3088	85	25.04.20
Argentinien	3607	1030	179	25.04.20
Moldawien	3304	825	94	25.04.20
Algerien	3256	1479	419	25.04.20
Thailand	2907	2547	51	25.04.20
Kuwait	2892	656	19	25.04.20
Kasachstan	2601	646	25	25.04.20
Bahrain	2588	1160	8	25.04.20
Griechenland	2506	577	130	25.04.20
Ungarn	2443	458	262	25.04.20
Kroatien	2016	1034	54	25.04.20
Oman	1905	329	10	25.04.20
Usbekistan	1862	707	8	25.04.20
Island	1790	1570	10	25.04.20
Irak	1763	1224	86	25.04.20
Armenien	1677	803	28	25.04.20
Estland	1635	228	46	25.04.20
Aserbaidschan	1617	1080	21	25.04.20
Kamerun	1518	697	53	25.04.20
Bosnien und Herzegowina	1486	592	57	25.04.20
Afghanistan	1463	188	47	25.04.20
Neuseeland	1461	1118	18	25.04.20
Litauen	1426	460	41	25.04.20
Slowenien	1388	219	81	25.04.20
Slowakei	1373	386	17	25.04.20
Nordmazedonien	1367	374	59	25.04.20
Kuba	1337	437	51	25.04.20
Puerto Rico	1307	-	83	25.04.20
Ghana	1279	134	10	25.04.20
Bulgarien	1247	197	55	25.04.20
Nigeria	1095	208	32	25.04.20
Elfenbeinküste	1077	419	14	25.04.20
Hong Kong	1037	753	4	25.04.20
Dschibuti	1008	373	2	25.04.20
Guinea	996	208	7	25.04.20
Tunesien	939	207	38	25.04.20
Kreuzfahrtschiffe	873	645	19	25.04.20
Zypern	810	148	14	25.04.20
Bolivien	807	54	44	25.04.20
Lettland	804	267	12	25.04.20
Andorra	738	344	40	25.04.20
Albanien	712	403	27	25.04.20
Libanon	704	143	24	25.04.20
Costa Rica	693	242	6	25.04.20
Niger	684	325	27	25.04.20
Kirgisistan	665	345	8	25.04.20
Burkina Faso	629	425	41	25.04.20
Senegal	614	276	7	25.04.20
Honduras	591	58	55	25.04.20
Uruguay	563	369	12	25.04.20
Kanalinseln	525	332	35	25.04.20
San Marino	513	64	40	25.04.20
Kosovo	510	93	12	25.04.20
Palästinensische Autonomiegebiete	495	92	4	25.04.20
Georgien	456	139	5	25.04.20
Sri Lanka	452	118	7	25.04.20
Malta	448	249	4	25.04.20
Jordanien	444	332	7	25.04.20
Guatemala	430	30	11	25.04.20
Taiwan	429	264	6	25.04.20
Demokratische Republik Kongo	416	49	28	25.04.20
Réunion	412	300	-	25.04.20
Somalia	390	8	18	25.04.20
Mali	370	91	21	25.04.20
Mayotte	354	144	4	25.04.20
Kenia	343	98	14	25.04.20
Mauritius	331	295	9	25.04.20
Montenegro	320	153	6	25.04.20
Venezuela	318	132	10	25.04.20
Isle of Man	308	243	18	25.04.20
Tansania	299	48	10	25.04.20
Jamaika	288	28	7	25.04.20
El Salvador	274	75	8	25.04.20
Vietnam	270	225	-	25.04.20
Paraguay	223	78	9	25.04.20
Äquatorialguinea	214	7	1	25.04.20
Sudan	213	19	17	25.04.20
Republik Kongo	200	19	6	25.04.20
Färöer	187	178	-	25.04.20
Ruanda	183	88	-	25.04.20
Gabon	172	26	3	25.04.20
Martinique	170	77	14	25.04.20
Guadeloupe	149	82	12	25.04.20
Myanmar	144	10	5	25.04.20
Guam	141	-	5	25.04.20
Malediven	141	17	-	25.04.20
Brunei	138	121	1	25.04.20
Gibraltar	136	131	-	25.04.20
Madagaskar	123	62	-	25.04.20
Äthiopien	122	29	3	25.04.20
Kambodscha	122	117	-	25.04.20
Liberia	120	25	11	25.04.20
Trinidad und Tobago	115	53	8	25.04.20
Französisch-Guyana	111	87	1	25.04.20
Aruba	100	69	2	25.04.20
Bermuda	99	39	5	25.04.20
Togo	96	62	6	25.04.20
Monaco	94	42	4	25.04.20
Kap Verde	90	1	1	25.04.20
Sambia	84	37	3	25.04.20
Sierra Leone	82	10	2	25.04.20
Liechtenstein	81	55	1	25.04.20
Barbados	77	31	6	25.04.20
Uganda	75	46	-	25.04.20
Bahamas	73	15	11	25.04.20
Guyana	73	12	7	25.04.20
Sint Maarten	73	22	12	25.04.20
Haiti	72	6	6	25.04.20
Cayman-Inseln	70	8	1	25.04.20
Mosambik	70	12	-	25.04.20
Libyen	61	18	2	25.04.20
Französisch Polynesien	57	41	-	25.04.20
Eswatini	56	10	1	25.04.20
Benin	54	27	1	25.04.20
Amerikanische Jungferninseln	54	-	3	25.04.20
Guinea-Bissau	52	3	-	25.04.20
Nepal	49	12	-	25.04.20
Tschad	46	15	-	25.04.20
Macau	45	27	-	25.04.20
Syrien	42	11	3	25.04.20
Eritrea	39	13	-	25.04.20
Saint Martin	38	24	3	25.04.20
Mongolei	37	9	-	25.04.20
Malawi	33	4	3	25.04.20
Simbabwe	29	2	4	25.04.20
Angola	25	6	2	25.04.20
Antigua und Barbuda	24	11	3	25.04.20
Osttimor	24	2	-	25.04.20
Botswana	22	-	1	25.04.20
Laos	19	7	-	25.04.20
Belize	18	5	2	25.04.20
Fidschi	18	10	-	25.04.20
Grenada	18	7	-	25.04.20
Neukaledonien	18	17	-	25.04.20
Zentralafrikanische Republik	16	10	-	25.04.20
Curaçao	16	11	1	25.04.20
Dominica	16	10	-	25.04.20
Namibia	16	7	-	25.04.20
St Lucia	15	15	-	25.04.20
St Kitts und Nevis	15	2	-	25.04.20
St Vincent und die Grenadinen	14	5	-	25.04.20
Nördliche Marianen	14	-	2	25.04.20
Falklandinseln (Malwinen)	13	11	-	25.04.20
Nicaragua	12	7	3	25.04.20
Grönland	11	11	-	25.04.20
Montserrat	11	2	1	25.04.20
Seychellen	11	6	-	25.04.20
Turks- und Caicosinseln	11	4	1	25.04.20
Burundi	11	4	1	25.04.20
Gambia	10	8	1	25.04.20
Suriname	10	7	1	25.04.20
Vatikan	9	2	-	25.04.20
Papua-Neuguinea	8	-	-	25.04.20
Bhutan	7	3	-	25.04.20
Mauretanien	7	6	1	25.04.20
Saint Barthélemy	6	6	-	25.04.20
Britische Jungferninseln	6	3	1	25.04.20
Westsahara	6	5	-	25.04.20
Südsudan	5	-	-	25.04.20
"Bonaire, Sint Eustatius und Saba"	5	-	-	25.04.20
São Tomé und Príncipe	4	-	-	25.04.20
Anguilla	3	1	-	25.04.20
Saint-Pierre und Miquelon	1	-	-	25.04.20
Jemen	1	1	-	25.04.20
USA	961433	106518	54516	26.04.20
Spanien	226629	117727	23190	26.04.20
Italien	197675	64928	26644	26.04.20
Deutschland	157495	112000	5944	26.04.20
Großbritannien	152840	-	20732	26.04.20
Frankreich	124575	44903	22856	26.04.20
Türkei	110130	29140	2805	26.04.20
Iran	90481	69657	5710	26.04.20
China	82827	77404	4632	26.04.20
Russland	80949	6767	747	26.04.20
Brasilien	61888	30152	4205	26.04.20
Kanada	46866	16805	2651	26.04.20
Belgien	46134	10785	7094	26.04.20
Niederlande	37845	-	4475	26.04.20
Schweiz	29061	21300	1610	26.04.20
Indien	27890	6523	882	26.04.20
Peru	27517	8088	728	26.04.20
Portugal	23864	1329	903	26.04.20
Ecuador	22719	1366	576	26.04.20
Irland	19262	9233	1087	26.04.20
Schweden	18640	1005	2194	26.04.20
Saudiarabien	17522	2357	139	26.04.20
Israel	15443	6731	201	26.04.20
Österreich	15225	12282	542	26.04.20
Mexiko	13842	7149	1305	26.04.20
Singapur	13624	1060	12	26.04.20
Chile	13331	7024	189	26.04.20
Pakistan	13328	2936	281	26.04.20
Japan	13231	1656	360	26.04.20
Polen	11617	2265	535	26.04.20
Rumänien	11036	3054	619	26.04.20
Südkorea	10728	8717	242	26.04.20
Belarus	10463	1695	72	26.04.20
Vereinigte Arabische Emirate	10349	1978	76	26.04.20
Katar	10287	1012	10	26.04.20
Indonesien	8882	1107	743	26.04.20
Ukraine	8617	840	209	26.04.20
Dänemark	8575	5805	422	26.04.20
Philippinen	7579	862	501	26.04.20
Norwegen	7511	32	201	26.04.20
Tschechien	7387	2545	220	26.04.20
Australien	6694	5364	80	26.04.20
Serbien	6630	870	125	26.04.20
Dominikanische Republik	6135	910	278	26.04.20
Malaysia	5780	3862	98	26.04.20
Panama	5538	338	159	26.04.20
Bangladesch	5416	122	145	26.04.20
Kolumbien	5142	1067	233	26.04.20
Finnland	4576	2500	190	26.04.20
Südafrika	4546	1473	87	26.04.20
Ägypten	4534	1176	317	26.04.20
Marokko	4065	593	161	26.04.20
Argentinien	3780	1107	187	26.04.20
Luxemburg	3723	3104	88	26.04.20
Moldawien	3408	895	96	26.04.20
Algerien	3382	1508	425	26.04.20
Kuwait	3075	806	20	26.04.20
Thailand	2922	2594	51	26.04.20
Kasachstan	2693	677	25	26.04.20
Bahrain	2647	1189	8	26.04.20
Griechenland	2517	577	134	26.04.20
Ungarn	2500	485	272	26.04.20
Kroatien	2030	1103	55	26.04.20
Oman	1998	333	10	26.04.20
Usbekistan	1869	789	8	26.04.20
Irak	1820	1263	87	26.04.20
Island	1792	1608	10	26.04.20
Armenien	1746	833	28	26.04.20
Aserbaidschan	1645	1139	21	26.04.20
Estland	1643	233	49	26.04.20
Kamerun	1621	786	56	26.04.20
Ghana	1550	155	11	26.04.20
Afghanistan	1531	207	50	26.04.20
Bosnien und Herzegowina	1516	624	59	26.04.20
Neuseeland	1470	1142	18	26.04.20
Litauen	1438	467	41	26.04.20
Slowenien	1396	221	82	26.04.20
Nordmazedonien	1386	500	61	26.04.20
Slowakei	1379	394	18	26.04.20
Puerto Rico	1371	-	84	26.04.20
Kuba	1369	501	54	26.04.20
Bulgarien	1300	205	56	26.04.20
Nigeria	1182	222	35	26.04.20
Elfenbeinküste	1150	468	14	26.04.20
Hong Kong	1037	753	4	26.04.20
Dschibuti	1023	411	2	26.04.20
Guinea	996	208	7	26.04.20
Tunesien	949	216	38	26.04.20
Kreuzfahrtschiffe	873	645	19	26.04.20
Bolivien	866	74	46	26.04.20
Zypern	817	148	14	26.04.20
Lettland	812	267	12	26.04.20
Andorra	738	344	40	26.04.20
Albanien	726	410	28	26.04.20
Libanon	707	145	24	26.04.20
Niger	696	350	29	26.04.20
Costa Rica	695	264	6	26.04.20
Kirgisistan	682	370	8	26.04.20
Senegal	671	283	8	26.04.20
Burkina Faso	632	453	42	26.04.20
Honduras	627	65	59	26.04.20
Uruguay	596	370	14	26.04.20
San Marino	538	64	41	26.04.20
Kanalinseln	525	332	35	26.04.20
Sri Lanka	523	120	7	26.04.20
Kosovo	510	93	12	26.04.20
Georgien	486	149	6	26.04.20
Guatemala	473	45	13	26.04.20
Malta	448	282	4	26.04.20
Jordanien	447	337	7	26.04.20
Demokratische Republik Kongo	442	50	28	26.04.20
Somalia	436	10	23	26.04.20
Taiwan	429	281	6	26.04.20
Réunion	417	300	-	26.04.20
Mayotte	401	144	4	26.04.20
Mali	389	112	23	26.04.20
Kenia	355	106	14	26.04.20
Palästinensische Autonomiegebiete	342	83	2	26.04.20
Mauritius	332	299	9	26.04.20
Venezuela	323	132	10	26.04.20
Montenegro	321	153	7	26.04.20
Isle of Man	308	247	18	26.04.20
Jamaika	305	28	7	26.04.20
Tansania	299	48	10	26.04.20
El Salvador	298	83	8	26.04.20
Vietnam	270	225	-	26.04.20
Äquatorialguinea	258	8	1	26.04.20
Sudan	237	20	21	26.04.20
Paraguay	228	85	9	26.04.20
Malediven	214	17	-	26.04.20
Republik Kongo	200	19	6	26.04.20
Ruanda	191	92	-	26.04.20
Färöer	187	178	-	26.04.20
Gabon	176	30	3	26.04.20
Martinique	175	77	14	26.04.20
Guadeloupe	149	82	12	26.04.20
Myanmar	146	10	5	26.04.20
Guam	141	-	5	26.04.20
Brunei	138	123	1	26.04.20
Gibraltar	136	131	-	26.04.20
Liberia	124	25	12	26.04.20
Madagaskar	124	71	-	26.04.20
Äthiopien	123	41	3	26.04.20
Kambodscha	122	117	-	26.04.20
Trinidad und Tobago	115	53	8	26.04.20
Französisch-Guyana	111	87	1	26.04.20
Bermuda	109	39	5	26.04.20
Kap Verde	106	1	1	26.04.20
Aruba	100	73	2	26.04.20
Togo	98	62	6	26.04.20
Monaco	94	42	4	26.04.20
Sierra Leone	93	10	4	26.04.20
Sambia	88	42	3	26.04.20
Liechtenstein	82	55	1	26.04.20
Bahamas	80	22	11	26.04.20
Barbados	79	32	6	26.04.20
Mosambik	76	12	-	26.04.20
Uganda	75	46	-	26.04.20
Guyana	74	12	8	26.04.20
Sint Maarten	74	33	13	26.04.20
Haiti	72	6	6	26.04.20
Cayman-Inseln	70	8	1	26.04.20
Benin	64	33	1	26.04.20
Libyen	61	18	2	26.04.20
Eswatini	59	10	1	26.04.20
Französisch Polynesien	57	41	-	26.04.20
Amerikanische Jungferninseln	57	-	4	26.04.20
Guinea-Bissau	53	3	1	26.04.20
Nepal	52	16	-	26.04.20
Tschad	46	15	-	26.04.20
Macau	45	31	-	26.04.20
Syrien	43	14	3	26.04.20
Eritrea	39	13	-	26.04.20
Saint Martin	38	24	3	26.04.20
Mongolei	38	9	-	26.04.20
Malawi	34	4	3	26.04.20
Simbabwe	31	2	4	26.04.20
Angola	26	6	2	26.04.20
Antigua und Barbuda	24	11	3	26.04.20
Osttimor	24	2	-	26.04.20
Botswana	22	-	1	26.04.20
Zentralafrikanische Republik	19	10	-	26.04.20
Laos	19	7	-	26.04.20
Belize	18	5	2	26.04.20
Fidschi	18	12	-	26.04.20
Grenada	18	7	-	26.04.20
Neukaledonien	18	17	-	26.04.20
Curaçao	16	11	1	26.04.20
Dominica	16	13	-	26.04.20
Namibia	16	8	-	26.04.20
St Lucia	15	15	-	26.04.20
St Kitts und Nevis	15	2	-	26.04.20
St Vincent und die Grenadinen	14	5	-	26.04.20
Nördliche Marianen	14	-	2	26.04.20
Nicaragua	13	7	3	26.04.20
Falklandinseln (Malwinen)	13	11	-	26.04.20
Grönland	11	11	-	26.04.20
Montserrat	11	2	1	26.04.20
Seychellen	11	6	-	26.04.20
Turks- und Caicosinseln	11	4	1	26.04.20
Burundi	11	4	1	26.04.20
Gambia	10	8	1	26.04.20
Suriname	10	7	1	26.04.20
Vatikan	9	2	-	26.04.20
Papua-Neuguinea	8	-	-	26.04.20
Bhutan	7	4	-	26.04.20
Mauretanien	7	6	1	26.04.20
Saint Barthélemy	6	6	-	26.04.20
Britische Jungferninseln	6	3	1	26.04.20
